cod_ibge,ano,pib_per_capita
2100055,2010,9729.91
2100055,2011,10626.76
2100055,2012,12210.73
2100055,2013,14540.04
2100055,2014,16367.42
2100055,2015,18373.16
2100055,2016,18107.83
2100055,2017,19784.07
2100055,2018,23255.61
2100055,2019,20939.52
2100055,2020,23555.38
2100055,2021,33647.67
2100055,2022,38939.02
2100055,2023,40114.14
2100105,2010,2895.18
2100105,2011,3513.49
2100105,2012,3830.90
2100105,2013,4486.90
2100105,2014,5681.58
2100105,2015,5680.99
2100105,2016,5509.98
2100105,2017,6915.08
2100105,2018,7934.78
2100105,2019,7994.37
2100105,2020,10925.15
2100105,2021,12826.50
2100105,2022,19123.17
2100105,2023,17184.43
2100154,2010,2842.54
2100154,2011,3528.92
2100154,2012,3641.18
2100154,2013,4414.51
2100154,2014,4869.33
2100154,2015,5289.88
2100154,2016,5920.62
2100154,2017,5874.16
2100154,2018,6884.15
2100154,2019,6734.48
2100154,2020,7077.55
2100154,2021,7983.83
2100154,2022,9946.79
2100154,2023,10768.08
2100204,2010,2741.16
2100204,2011,3694.09
2100204,2012,6482.33
2100204,2013,4059.60
2100204,2014,4618.92
2100204,2015,4821.78
2100204,2016,5432.84
2100204,2017,5366.75
2100204,2018,5869.10
2100204,2019,5676.65
2100204,2020,5978.39
2100204,2021,6723.44
2100204,2022,8322.35
2100204,2023,9219.73
2100303,2010,3241.38
2100303,2011,3755.60
2100303,2012,4132.14
2100303,2013,4563.08
2100303,2014,6664.99
2100303,2015,8079.71
2100303,2016,6498.24
2100303,2017,6598.31
2100303,2018,6882.17
2100303,2019,7502.74
2100303,2020,7895.14
2100303,2021,9244.07
2100303,2022,15862.31
2100303,2023,14396.88
2100402,2010,2982.03
2100402,2011,3226.44
2100402,2012,3482.16
2100402,2013,3965.70
2100402,2014,4694.46
2100402,2015,5173.61
2100402,2016,6150.90
2100402,2017,6981.14
2100402,2018,6994.63
2100402,2019,7210.47
2100402,2020,7518.99
2100402,2021,8668.08
2100402,2022,12305.87
2100402,2023,13702.92
2100436,2010,3947.98
2100436,2011,4382.52
2100436,2012,5679.87
2100436,2013,6400.64
2100436,2014,7721.73
2100436,2015,7677.92
2100436,2016,8166.35
2100436,2017,8184.92
2100436,2018,10009.27
2100436,2019,9693.81
2100436,2020,8750.28
2100436,2021,10800.19
2100436,2022,14967.00
2100436,2023,15731.63
2100477,2010,3150.77
2100477,2011,3767.97
2100477,2012,4012.13
2100477,2013,4301.46
2100477,2014,4319.90
2100477,2015,4651.06
2100477,2016,5632.01
2100477,2017,5806.61
2100477,2018,5968.13
2100477,2019,6428.99
2100477,2020,7212.20
2100477,2021,7874.35
2100477,2022,10982.05
2100477,2023,12063.08
2100501,2010,12187.83
2100501,2011,14123.88
2100501,2012,19588.40
2100501,2013,22819.44
2100501,2014,26157.12
2100501,2015,28378.19
2100501,2016,16864.54
2100501,2017,26144.55
2100501,2018,31279.36
2100501,2019,30282.00
2100501,2020,43891.27
2100501,2021,51541.11
2100501,2022,70851.32
2100501,2023,51649.06
2100550,2010,3410.74
2100550,2011,3792.25
2100550,2012,4408.06
2100550,2013,4731.81
2100550,2014,5260.65
2100550,2015,5761.25
2100550,2016,7030.54
2100550,2017,7111.73
2100550,2018,7432.67
2100550,2019,7443.31
2100550,2020,7845.31
2100550,2021,9961.36
2100550,2022,10786.20
2100550,2023,13253.23
2100600,2010,3418.62
2100600,2011,3694.49
2100600,2012,4392.76
2100600,2013,4933.31
2100600,2014,5626.04
2100600,2015,6228.80
2100600,2016,7012.24
2100600,2017,6656.47
2100600,2018,7625.20
2100600,2019,7384.54
2100600,2020,8032.91
2100600,2021,9249.50
2100600,2022,11731.46
2100600,2023,13503.63
2100709,2010,3259.09
2100709,2011,3857.49
2100709,2012,4243.83
2100709,2013,4856.04
2100709,2014,5325.12
2100709,2015,5543.51
2100709,2016,6432.82
2100709,2017,6469.35
2100709,2018,6670.04
2100709,2019,6541.79
2100709,2020,6786.76
2100709,2021,7640.99
2100709,2022,9325.56
2100709,2023,10087.62
2100808,2010,5241.48
2100808,2011,6797.02
2100808,2012,5411.32
2100808,2013,7226.28
2100808,2014,8493.38
2100808,2015,7165.32
2100808,2016,8517.53
2100808,2017,8657.90
2100808,2018,8437.76
2100808,2019,7659.02
2100808,2020,8888.39
2100808,2021,9287.53
2100808,2022,12914.26
2100808,2023,13979.02
2100832,2010,2582.37
2100832,2011,3186.19
2100832,2012,3643.54
2100832,2013,4236.68
2100832,2014,4966.31
2100832,2015,5050.62
2100832,2016,5733.71
2100832,2017,5663.63
2100832,2018,6374.61
2100832,2019,6808.19
2100832,2020,7041.09
2100832,2021,7618.33
2100832,2022,8709.28
2100832,2023,9710.44
2100873,2010,2578.16
2100873,2011,3587.40
2100873,2012,3098.11
2100873,2013,3841.86
2100873,2014,4188.18
2100873,2015,4318.85
2100873,2016,5125.86
2100873,2017,5074.00
2100873,2018,5298.76
2100873,2019,5146.02
2100873,2020,5836.02
2100873,2021,6489.82
2100873,2022,10032.95
2100873,2023,11442.19
2100907,2010,3338.50
2100907,2011,3866.05
2100907,2012,3995.98
2100907,2013,4264.80
2100907,2014,4828.33
2100907,2015,5182.77
2100907,2016,5636.05
2100907,2017,5841.42
2100907,2018,5843.41
2100907,2019,5803.55
2100907,2020,5898.95
2100907,2021,6004.23
2100907,2022,7965.29
2100907,2023,8996.31
2100956,2010,3301.07
2100956,2011,4006.59
2100956,2012,4626.48
2100956,2013,5042.13
2100956,2014,5578.54
2100956,2015,5624.14
2100956,2016,6945.18
2100956,2017,6594.17
2100956,2018,7146.67
2100956,2019,7219.15
2100956,2020,7692.02
2100956,2021,8844.32
2100956,2022,11602.80
2100956,2023,12565.09
2101004,2010,3932.46
2101004,2011,5000.13
2101004,2012,5183.12
2101004,2013,5843.47
2101004,2014,6844.80
2101004,2015,7192.91
2101004,2016,8020.56
2101004,2017,7812.13
2101004,2018,8514.81
2101004,2019,8445.71
2101004,2020,9093.56
2101004,2021,10436.82
2101004,2022,12324.12
2101004,2023,14342.85
2101103,2010,2785.64
2101103,2011,3374.51
2101103,2012,3782.62
2101103,2013,4575.91
2101103,2014,4929.90
2101103,2015,5196.76
2101103,2016,5900.97
2101103,2017,5742.84
2101103,2018,6115.91
2101103,2019,6470.68
2101103,2020,6907.94
2101103,2021,7963.20
2101103,2022,9051.05
2101103,2023,10019.58
2101202,2010,6073.00
2101202,2011,6454.51
2101202,2012,7446.46
2101202,2013,8646.77
2101202,2014,10377.46
2101202,2015,9908.10
2101202,2016,10959.31
2101202,2017,10966.95
2101202,2018,11571.97
2101202,2019,11953.28
2101202,2020,12931.74
2101202,2021,14411.48
2101202,2022,16857.57
2101202,2023,18444.22
2101251,2010,11126.82
2101251,2011,19136.45
2101251,2012,18190.46
2101251,2013,16569.70
2101251,2014,23545.85
2101251,2015,16995.83
2101251,2016,20509.20
2101251,2017,19901.16
2101251,2018,18203.33
2101251,2019,14874.37
2101251,2020,20412.59
2101251,2021,34350.86
2101251,2022,26544.57
2101251,2023,27480.01
2101301,2010,2610.66
2101301,2011,3137.80
2101301,2012,3548.67
2101301,2013,4492.34
2101301,2014,4967.32
2101301,2015,4892.88
2101301,2016,5223.29
2101301,2017,5537.62
2101301,2018,5309.63
2101301,2019,5811.33
2101301,2020,5984.34
2101301,2021,6561.57
2101301,2022,8505.59
2101301,2023,9598.72
2101350,2010,2929.48
2101350,2011,4252.15
2101350,2012,4451.05
2101350,2013,4124.63
2101350,2014,4973.79
2101350,2015,5200.76
2101350,2016,6092.31
2101350,2017,6297.29
2101350,2018,6242.57
2101350,2019,6299.28
2101350,2020,6738.17
2101350,2021,6950.40
2101350,2022,8654.69
2101350,2023,9927.23
2101400,2010,17223.62
2101400,2011,18034.09
2101400,2012,23928.97
2101400,2013,28339.08
2101400,2014,32135.36
2101400,2015,28518.92
2101400,2016,25529.28
2101400,2017,32137.37
2101400,2018,37233.64
2101400,2019,36818.22
2101400,2020,49746.00
2101400,2021,65057.87
2101400,2022,78830.19
2101400,2023,73990.57
2101509,2010,4526.62
2101509,2011,5438.39
2101509,2012,6221.59
2101509,2013,7225.71
2101509,2014,9107.08
2101509,2015,10362.49
2101509,2016,12487.31
2101509,2017,11281.29
2101509,2018,11006.83
2101509,2019,10817.73
2101509,2020,11846.17
2101509,2021,14114.24
2101509,2022,15474.48
2101509,2023,16324.78
2101608,2010,3746.31
2101608,2011,4570.91
2101608,2012,5271.33
2101608,2013,5833.28
2101608,2014,6743.08
2101608,2015,6397.02
2101608,2016,6954.33
2101608,2017,7451.07
2101608,2018,8226.80
2101608,2019,8052.71
2101608,2020,8403.50
2101608,2021,10002.70
2101608,2022,12237.12
2101608,2023,13698.13
2101707,2010,3577.04
2101707,2011,4271.00
2101707,2012,4655.78
2101707,2013,5409.69
2101707,2014,6331.69
2101707,2015,6431.90
2101707,2016,7171.75
2101707,2017,7330.30
2101707,2018,7840.58
2101707,2019,7697.42
2101707,2020,7947.31
2101707,2021,9949.93
2101707,2022,11488.59
2101707,2023,12453.14
2101731,2010,3147.31
2101731,2011,5129.39
2101731,2012,4188.54
2101731,2013,3971.08
2101731,2014,4949.07
2101731,2015,4927.79
2101731,2016,5736.86
2101731,2017,6411.71
2101731,2018,6256.70
2101731,2019,6291.73
2101731,2020,7708.03
2101731,2021,8003.06
2101731,2022,10835.92
2101731,2023,11922.31
2101772,2010,3447.65
2101772,2011,3415.58
2101772,2012,3705.71
2101772,2013,4859.35
2101772,2014,5765.95
2101772,2015,5480.98
2101772,2016,6861.49
2101772,2017,7173.97
2101772,2018,7594.61
2101772,2019,7345.93
2101772,2020,7566.78
2101772,2021,9477.69
2101772,2022,10608.60
2101772,2023,11354.34
2101806,2010,3449.83
2101806,2011,3826.07
2101806,2012,3889.48
2101806,2013,4660.11
2101806,2014,5195.24
2101806,2015,6239.94
2101806,2016,6475.60
2101806,2017,7186.60
2101806,2018,7603.58
2101806,2019,7549.59
2101806,2020,10442.00
2101806,2021,12963.04
2101806,2022,17490.31
2101806,2023,17270.78
2101905,2010,2765.49
2101905,2011,3351.30
2101905,2012,3348.97
2101905,2013,3671.63
2101905,2014,4061.54
2101905,2015,4739.81
2101905,2016,5349.95
2101905,2017,5700.21
2101905,2018,6071.73
2101905,2019,5763.36
2101905,2020,6266.55
2101905,2021,6479.04
2101905,2022,8108.16
2101905,2023,8485.16
2101939,2010,4367.95
2101939,2011,5098.05
2101939,2012,5408.02
2101939,2013,6330.80
2101939,2014,7840.30
2101939,2015,7678.14
2101939,2016,8389.99
2101939,2017,8231.19
2101939,2018,8210.68
2101939,2019,8461.57
2101939,2020,8938.85
2101939,2021,17226.14
2101939,2022,18035.83
2101939,2023,47280.47
2101970,2010,3511.62
2101970,2011,3902.50
2101970,2012,4270.81
2101970,2013,4412.32
2101970,2014,5341.77
2101970,2015,6137.31
2101970,2016,6131.46
2101970,2017,6594.12
2101970,2018,6846.59
2101970,2019,6410.23
2101970,2020,7169.64
2101970,2021,7951.46
2101970,2022,10638.27
2101970,2023,12320.09
2102002,2010,4007.38
2102002,2011,4541.14
2102002,2012,4623.23
2102002,2013,5473.46
2102002,2014,5980.91
2102002,2015,6008.28
2102002,2016,6821.49
2102002,2017,7359.64
2102002,2018,7596.78
2102002,2019,7628.33
2102002,2020,8118.27
2102002,2021,9791.77
2102002,2022,15150.05
2102002,2023,17253.80
2102036,2010,4341.70
2102036,2011,5119.16
2102036,2012,5910.96
2102036,2013,6602.07
2102036,2014,7074.94
2102036,2015,7130.52
2102036,2016,7548.12
2102036,2017,7642.18
2102036,2018,8652.41
2102036,2019,8162.03
2102036,2020,9512.36
2102036,2021,10704.23
2102036,2022,14862.89
2102036,2023,15971.39
2102077,2010,3159.92
2102077,2011,3531.68
2102077,2012,3995.18
2102077,2013,4210.52
2102077,2014,4678.99
2102077,2015,5037.33
2102077,2016,5431.10
2102077,2017,5297.10
2102077,2018,5555.13
2102077,2019,5743.74
2102077,2020,6240.91
2102077,2021,7115.48
2102077,2022,10544.63
2102077,2023,12205.69
2102101,2010,4037.35
2102101,2011,4991.50
2102101,2012,5008.78
2102101,2013,6329.69
2102101,2014,7213.58
2102101,2015,6239.11
2102101,2016,6328.74
2102101,2017,7590.28
2102101,2018,8071.88
2102101,2019,7001.42
2102101,2020,9083.42
2102101,2021,8906.04
2102101,2022,11323.94
2102101,2023,12498.20
2102150,2010,3666.34
2102150,2011,8263.82
2102150,2012,7710.26
2102150,2013,9618.73
2102150,2014,10327.54
2102150,2015,5773.01
2102150,2016,5981.40
2102150,2017,5984.26
2102150,2018,6072.40
2102150,2019,6828.76
2102150,2020,6996.88
2102150,2021,8038.14
2102150,2022,8896.23
2102150,2023,9773.15
2102200,2010,3370.00
2102200,2011,4644.26
2102200,2012,4331.97
2102200,2013,4703.76
2102200,2014,5534.74
2102200,2015,5480.36
2102200,2016,5828.38
2102200,2017,6625.57
2102200,2018,7078.10
2102200,2019,6674.02
2102200,2020,8277.80
2102200,2021,9611.26
2102200,2022,10688.97
2102200,2023,11201.96
2102309,2010,3061.20
2102309,2011,3440.18
2102309,2012,3770.91
2102309,2013,4210.90
2102309,2014,5226.47
2102309,2015,5562.89
2102309,2016,6511.63
2102309,2017,6545.68
2102309,2018,7099.99
2102309,2019,7237.93
2102309,2020,7894.78
2102309,2021,9947.60
2102309,2022,13491.61
2102309,2023,13775.43
2102325,2010,3755.90
2102325,2011,4652.56
2102325,2012,5124.20
2102325,2013,5628.78
2102325,2014,6245.54
2102325,2015,6724.79
2102325,2016,6897.17
2102325,2017,6893.14
2102325,2018,7809.60
2102325,2019,7560.16
2102325,2020,9166.68
2102325,2021,10164.11
2102325,2022,17928.08
2102325,2023,18169.31
2102358,2010,3044.65
2102358,2011,3377.08
2102358,2012,3449.44
2102358,2013,4278.68
2102358,2014,4648.60
2102358,2015,5023.11
2102358,2016,6067.17
2102358,2017,5890.48
2102358,2018,6446.90
2102358,2019,6217.55
2102358,2020,7360.75
2102358,2021,7900.01
2102358,2022,10808.84
2102358,2023,12116.72
2102374,2010,2992.14
2102374,2011,3505.37
2102374,2012,3804.80
2102374,2013,4298.47
2102374,2014,5271.03
2102374,2015,5614.46
2102374,2016,6352.45
2102374,2017,6381.89
2102374,2018,5866.24
2102374,2019,5916.68
2102374,2020,6006.21
2102374,2021,6402.15
2102374,2022,7788.95
2102374,2023,8738.44
2102408,2010,2629.69
2102408,2011,3193.94
2102408,2012,3284.48
2102408,2013,3626.50
2102408,2014,3769.24
2102408,2015,4020.55
2102408,2016,4649.65
2102408,2017,4834.26
2102408,2018,4960.38
2102408,2019,5318.20
2102408,2020,5611.82
2102408,2021,6277.47
2102408,2022,7292.26
2102408,2023,8079.74
2102507,2010,2792.30
2102507,2011,3516.25
2102507,2012,3792.76
2102507,2013,4066.34
2102507,2014,4442.70
2102507,2015,4717.32
2102507,2016,5169.57
2102507,2017,5177.92
2102507,2018,5340.99
2102507,2019,5637.40
2102507,2020,5791.88
2102507,2021,6561.04
2102507,2022,8208.15
2102507,2023,9450.60
2102556,2010,4285.32
2102556,2011,4530.15
2102556,2012,4963.37
2102556,2013,5663.12
2102556,2014,7195.93
2102556,2015,9539.04
2102556,2016,10536.85
2102556,2017,12212.33
2102556,2018,11557.71
2102556,2019,13735.70
2102556,2020,13267.35
2102556,2021,14728.88
2102556,2022,22759.94
2102556,2023,24653.05
2102606,2010,3330.82
2102606,2011,3440.63
2102606,2012,3773.26
2102606,2013,4498.23
2102606,2014,5210.95
2102606,2015,5259.78
2102606,2016,6342.97
2102606,2017,6113.87
2102606,2018,6459.06
2102606,2019,6710.73
2102606,2020,7018.78
2102606,2021,7203.96
2102606,2022,8905.25
2102606,2023,10261.18
2102705,2010,3070.46
2102705,2011,3725.16
2102705,2012,3897.22
2102705,2013,3976.77
2102705,2014,4717.92
2102705,2015,5120.27
2102705,2016,5632.44
2102705,2017,5518.02
2102705,2018,5679.95
2102705,2019,5928.23
2102705,2020,6153.51
2102705,2021,6898.62
2102705,2022,7788.73
2102705,2023,9598.52
2102754,2010,4636.42
2102754,2011,5233.22
2102754,2012,5388.64
2102754,2013,5872.42
2102754,2014,7454.14
2102754,2015,7718.61
2102754,2016,10424.73
2102754,2017,12235.23
2102754,2018,13131.65
2102754,2019,15145.88
2102754,2020,17230.56
2102754,2021,25964.68
2102754,2022,27299.48
2102754,2023,18969.01
2102804,2010,6017.00
2102804,2011,6198.77
2102804,2012,8092.09
2102804,2013,9622.37
2102804,2014,10860.58
2102804,2015,11949.15
2102804,2016,10189.56
2102804,2017,12945.06
2102804,2018,13254.01
2102804,2019,14505.25
2102804,2020,20425.65
2102804,2021,21775.19
2102804,2022,27108.63
2102804,2023,24753.29
2102903,2010,3456.27
2102903,2011,4057.16
2102903,2012,4772.13
2102903,2013,5642.11
2102903,2014,6021.69
2102903,2015,6239.66
2102903,2016,7120.95
2102903,2017,6587.44
2102903,2018,7015.85
2102903,2019,6996.76
2102903,2020,7440.53
2102903,2021,8383.45
2102903,2022,9719.22
2102903,2023,10167.80
2103000,2010,6604.85
2103000,2011,6955.91
2103000,2012,7970.12
2103000,2013,8311.44
2103000,2014,8856.82
2103000,2015,9008.73
2103000,2016,10309.73
2103000,2017,10506.45
2103000,2018,11022.69
2103000,2019,10983.60
2103000,2020,11542.86
2103000,2021,12714.56
2103000,2022,15544.81
2103000,2023,17175.06
2103109,2010,2841.59
2103109,2011,3419.27
2103109,2012,4033.27
2103109,2013,4530.29
2103109,2014,5127.04
2103109,2015,5202.13
2103109,2016,5472.85
2103109,2017,6072.87
2103109,2018,6324.86
2103109,2019,6431.34
2103109,2020,6713.55
2103109,2021,7336.65
2103109,2022,8231.22
2103109,2023,8440.92
2103125,2010,2647.36
2103125,2011,3173.12
2103125,2012,3298.00
2103125,2013,3790.10
2103125,2014,4243.42
2103125,2015,4312.67
2103125,2016,5111.96
2103125,2017,5074.22
2103125,2018,5592.13
2103125,2019,5398.48
2103125,2020,5379.08
2103125,2021,6625.79
2103125,2022,9709.87
2103125,2023,9748.27
2103158,2010,2727.42
2103158,2011,3635.74
2103158,2012,4111.17
2103158,2013,4468.84
2103158,2014,4847.02
2103158,2015,4780.30
2103158,2016,5265.71
2103158,2017,5243.78
2103158,2018,6088.48
2103158,2019,6395.54
2103158,2020,6337.45
2103158,2021,7475.97
2103158,2022,10280.93
2103158,2023,11142.47
2103174,2010,3541.44
2103174,2011,4356.90
2103174,2012,4716.11
2103174,2013,4855.80
2103174,2014,5382.17
2103174,2015,5586.11
2103174,2016,6640.84
2103174,2017,6532.35
2103174,2018,6839.15
2103174,2019,6373.67
2103174,2020,7074.14
2103174,2021,9102.17
2103174,2022,13143.02
2103174,2023,14545.42
2103208,2010,4518.04
2103208,2011,5200.51
2103208,2012,5478.06
2103208,2013,6072.22
2103208,2014,7281.62
2103208,2015,7097.73
2103208,2016,8379.95
2103208,2017,8303.02
2103208,2018,8975.18
2103208,2019,9247.89
2103208,2020,9889.23
2103208,2021,11081.92
2103208,2022,12808.78
2103208,2023,13890.13
2103257,2010,5040.63
2103257,2011,5408.94
2103257,2012,6604.27
2103257,2013,6948.06
2103257,2014,8961.80
2103257,2015,9031.02
2103257,2016,9276.23
2103257,2017,8817.06
2103257,2018,8908.14
2103257,2019,9844.35
2103257,2020,11841.32
2103257,2021,12356.81
2103257,2022,18026.29
2103257,2023,18817.35
2103307,2010,5030.05
2103307,2011,5453.25
2103307,2012,6359.90
2103307,2013,6496.32
2103307,2014,7376.19
2103307,2015,7320.77
2103307,2016,8507.88
2103307,2017,7897.22
2103307,2018,7843.35
2103307,2019,8411.40
2103307,2020,9465.31
2103307,2021,13363.15
2103307,2022,14297.32
2103307,2023,15821.78
2103406,2010,3939.30
2103406,2011,4405.80
2103406,2012,5148.42
2103406,2013,5322.24
2103406,2014,6698.56
2103406,2015,7254.58
2103406,2016,7759.05
2103406,2017,6928.82
2103406,2018,7451.93
2103406,2019,7344.30
2103406,2020,7780.56
2103406,2021,9353.84
2103406,2022,12757.43
2103406,2023,11671.50
2103505,2010,3976.50
2103505,2011,4999.83
2103505,2012,5687.50
2103505,2013,6202.33
2103505,2014,7180.27
2103505,2015,7551.20
2103505,2016,7424.24
2103505,2017,7925.62
2103505,2018,9333.93
2103505,2019,9774.18
2103505,2020,11105.02
2103505,2021,13347.74
2103505,2022,17051.72
2103505,2023,18102.24
2103554,2010,3625.27
2103554,2011,4274.92
2103554,2012,4592.49
2103554,2013,5298.15
2103554,2014,5704.23
2103554,2015,6030.69
2103554,2016,6754.18
2103554,2017,6003.11
2103554,2018,6794.61
2103554,2019,7563.52
2103554,2020,8131.87
2103554,2021,8888.78
2103554,2022,10997.83
2103554,2023,10710.68
2103604,2010,3459.72
2103604,2011,4057.12
2103604,2012,4278.46
2103604,2013,4604.24
2103604,2014,5394.79
2103604,2015,5548.01
2103604,2016,6269.79
2103604,2017,6175.77
2103604,2018,7018.86
2103604,2019,6790.37
2103604,2020,7317.02
2103604,2021,8110.59
2103604,2022,9992.08
2103604,2023,10702.15
2103703,2010,3348.96
2103703,2011,3802.82
2103703,2012,4218.22
2103703,2013,5047.56
2103703,2014,5792.48
2103703,2015,5943.16
2103703,2016,6568.49
2103703,2017,7029.80
2103703,2018,7136.47
2103703,2019,7034.87
2103703,2020,7111.94
2103703,2021,8124.81
2103703,2022,9597.52
2103703,2023,10872.19
2103752,2010,4386.57
2103752,2011,4790.72
2103752,2012,4442.89
2103752,2013,5117.86
2103752,2014,9519.08
2103752,2015,33042.80
2103752,2016,56704.27
2103752,2017,49281.94
2103752,2018,36858.42
2103752,2019,33763.71
2103752,2020,11895.75
2103752,2021,14717.38
2103752,2022,15175.98
2103752,2023,15139.67
2103802,2010,5488.21
2103802,2011,6629.84
2103802,2012,6861.63
2103802,2013,7014.04
2103802,2014,8017.34
2103802,2015,9019.80
2103802,2016,9275.21
2103802,2017,9757.37
2103802,2018,9837.25
2103802,2019,10058.18
2103802,2020,10440.91
2103802,2021,11223.67
2103802,2022,12844.14
2103802,2023,13647.15
2103901,2010,2862.17
2103901,2011,3535.03
2103901,2012,3579.04
2103901,2013,4006.92
2103901,2014,5348.82
2103901,2015,5057.29
2103901,2016,5793.86
2103901,2017,6124.35
2103901,2018,6804.17
2103901,2019,6672.65
2103901,2020,6886.60
2103901,2021,7589.22
2103901,2022,10747.30
2103901,2023,10637.54
2104008,2010,3412.33
2104008,2011,4328.25
2104008,2012,4695.69
2104008,2013,5876.31
2104008,2014,7084.55
2104008,2015,7033.93
2104008,2016,7844.65
2104008,2017,7452.60
2104008,2018,8070.06
2104008,2019,8309.01
2104008,2020,8622.50
2104008,2021,9367.65
2104008,2022,10107.50
2104008,2023,11078.38
2104057,2010,12416.80
2104057,2011,13396.60
2104057,2012,23184.12
2104057,2013,21944.52
2104057,2014,15446.24
2104057,2015,16896.88
2104057,2016,16580.10
2104057,2017,18854.44
2104057,2018,23757.52
2104057,2019,22523.60
2104057,2020,22942.96
2104057,2021,26331.78
2104057,2022,33194.71
2104057,2023,35904.33
2104073,2010,4036.54
2104073,2011,4984.55
2104073,2012,5407.82
2104073,2013,5775.86
2104073,2014,6382.16
2104073,2015,9876.45
2104073,2016,8076.14
2104073,2017,7777.73
2104073,2018,8914.04
2104073,2019,9574.77
2104073,2020,10414.68
2104073,2021,13873.02
2104073,2022,16548.88
2104073,2023,16523.71
2104081,2010,3067.01
2104081,2011,3619.56
2104081,2012,3830.76
2104081,2013,3906.50
2104081,2014,4647.28
2104081,2015,4664.19
2104081,2016,5145.89
2104081,2017,5311.48
2104081,2018,6839.60
2104081,2019,6646.47
2104081,2020,8060.68
2104081,2021,9510.19
2104081,2022,12990.90
2104081,2023,14693.35
2104099,2010,4220.37
2104099,2011,4694.18
2104099,2012,4901.85
2104099,2013,5669.43
2104099,2014,5906.29
2104099,2015,6115.09
2104099,2016,6936.84
2104099,2017,6939.69
2104099,2018,7392.05
2104099,2019,7616.49
2104099,2020,8384.88
2104099,2021,10406.62
2104099,2022,12538.84
2104099,2023,14506.91
2104107,2010,7494.89
2104107,2011,7312.64
2104107,2012,9314.18
2104107,2013,9949.65
2104107,2014,10205.21
2104107,2015,10146.41
2104107,2016,10354.36
2104107,2017,11435.74
2104107,2018,12556.31
2104107,2019,12700.94
2104107,2020,18208.87
2104107,2021,27380.74
2104107,2022,33508.74
2104107,2023,28041.79
2104206,2010,3976.27
2104206,2011,4460.58
2104206,2012,4442.59
2104206,2013,5736.84
2104206,2014,6562.15
2104206,2015,5859.38
2104206,2016,6416.04
2104206,2017,6729.04
2104206,2018,6951.96
2104206,2019,7131.57
2104206,2020,7105.03
2104206,2021,8044.96
2104206,2022,12170.62
2104206,2023,12624.11
2104305,2010,4294.74
2104305,2011,13205.87
2104305,2012,22727.26
2104305,2013,12016.96
2104305,2014,13127.94
2104305,2015,10660.60
2104305,2016,5893.72
2104305,2017,6404.55
2104305,2018,9839.21
2104305,2019,35170.56
2104305,2020,110194.86
2104305,2021,219653.70
2104305,2022,95973.85
2104305,2023,83956.96
2104404,2010,3030.48
2104404,2011,3742.19
2104404,2012,4017.96
2104404,2013,4682.76
2104404,2014,5497.70
2104404,2015,6118.17
2104404,2016,6322.50
2104404,2017,6513.22
2104404,2018,6733.02
2104404,2019,7081.50
2104404,2020,7389.84
2104404,2021,8358.55
2104404,2022,9941.07
2104404,2023,10872.93
2104503,2010,2960.14
2104503,2011,3656.30
2104503,2012,3722.43
2104503,2013,4645.99
2104503,2014,5534.80
2104503,2015,6066.57
2104503,2016,6741.88
2104503,2017,6284.17
2104503,2018,7185.57
2104503,2019,6272.39
2104503,2020,7604.96
2104503,2021,8407.64
2104503,2022,9529.48
2104503,2023,12026.90
2104552,2010,8885.35
2104552,2011,9694.86
2104552,2012,11904.51
2104552,2013,12931.56
2104552,2014,17815.50
2104552,2015,15333.38
2104552,2016,17157.37
2104552,2017,14326.07
2104552,2018,14207.54
2104552,2019,14528.86
2104552,2020,17138.42
2104552,2021,20010.02
2104552,2022,20781.66
2104552,2023,24333.68
2104602,2010,3294.13
2104602,2011,3699.68
2104602,2012,3455.67
2104602,2013,4293.25
2104602,2014,4540.90
2104602,2015,5364.63
2104602,2016,5686.76
2104602,2017,5732.82
2104602,2018,5819.47
2104602,2019,6087.53
2104602,2020,7735.68
2104602,2021,8054.52
2104602,2022,12299.86
2104602,2023,14011.08
2104628,2010,3360.34
2104628,2011,3855.93
2104628,2012,3614.24
2104628,2013,4935.63
2104628,2014,5324.31
2104628,2015,5846.21
2104628,2016,6105.71
2104628,2017,6604.82
2104628,2018,7130.01
2104628,2019,7291.11
2104628,2020,8411.74
2104628,2021,9022.58
2104628,2022,14155.63
2104628,2023,15334.15
2104651,2010,2953.24
2104651,2011,3884.72
2104651,2012,4293.81
2104651,2013,4598.50
2104651,2014,4499.25
2104651,2015,5232.36
2104651,2016,6276.57
2104651,2017,6139.72
2104651,2018,6585.84
2104651,2019,6577.96
2104651,2020,7376.81
2104651,2021,8316.61
2104651,2022,9644.90
2104651,2023,11225.06
2104677,2010,4194.17
2104677,2011,4917.30
2104677,2012,5861.92
2104677,2013,6121.42
2104677,2014,6592.38
2104677,2015,6696.11
2104677,2016,7525.70
2104677,2017,7265.04
2104677,2018,8379.32
2104677,2019,8601.55
2104677,2020,8843.02
2104677,2021,10115.75
2104677,2022,12999.65
2104677,2023,14041.96
2104701,2010,3493.75
2104701,2011,3699.15
2104701,2012,3928.98
2104701,2013,5107.67
2104701,2014,5321.62
2104701,2015,6004.94
2104701,2016,6372.36
2104701,2017,6872.23
2104701,2018,6176.98
2104701,2019,6548.37
2104701,2020,7171.01
2104701,2021,8649.32
2104701,2022,9548.92
2104701,2023,11105.13
2104800,2010,5067.57
2104800,2011,6023.51
2104800,2012,6744.04
